id,nombre,tipo,municipio,categoria,costo_estimado,tiempo_horas,nivel_afluencia,lat,lng,foto_url
1305,Laguna Boca del Cielo,destino,Pijijiapan,naturaleza,80,2.5,3600,15.699000,-93.200000,
1306,Playa Boca del Cielo,destino,Pijijiapan,naturaleza,0,2.0,4200,15.690000,-93.210000,
1307,Hacienda San Francisco Acala,destino,Acala,cultura,80,2.0,1200,16.558000,-92.802000,
1308,Rio Grijalva Acala,destino,Acala,naturaleza,0,1.5,900,16.558000,-92.802000,
1309,Templo Colonial de Acala,destino,Acala,cultura,0,1.0,680,16.558000,-92.802000,
1310,Museo Comunitario Aldama,destino,Aldama,cultura,30,1.5,420,16.873000,-92.620000,
1311,Comunidad Tzotzil Aldama,destino,Aldama,cultura,40,2.0,350,16.873000,-92.620000,
1312,Zona Arqueologica Altamirano,destino,Altamirano,cultura,50,2.0,1100,16.734000,-92.037000,
1313,Canadas de Chiapas Altamirano,destino,Altamirano,naturaleza,0,3.0,1400,16.734000,-92.037000,
1314,Mercado Indigena Altamirano,destino,Altamirano,cultura,0,1.5,980,16.735000,-92.037000,
1315,Cascada Velo de Novia Amatan,destino,Amatan,naturaleza,60,2.0,1200,17.381000,-92.824000,
1316,Comunidad Zoque Amatan,destino,Amatan,cultura,40,1.5,680,17.381000,-92.824000,
1317,Iglesia Colonial de Amatan,destino,Amatan,cultura,0,1.0,520,17.381000,-92.823000,
1318,Laguna de Catazaja,destino,Catazaja,naturaleza,0,2.5,2600,17.688000,-92.075000,
1319,Pesca Deportiva Catazaja,destino,Catazaja,naturaleza,80,3.0,1800,17.690000,-92.070000,
1320,Comunidad Chol Catazaja,destino,Catazaja,cultura,40,1.5,620,17.688000,-92.075000,
1321,Cascada Chalchihuitan,destino,Chalchihuitan,naturaleza,50,2.5,780,16.987000,-92.726000,
1322,Comunidad Tzotzil Chalchihuitan,destino,Chalchihuitan,cultura,40,2.0,540,16.987000,-92.726000,
1323,Ceremonias Tradicionales Chalchihuitan,destino,Chalchihuitan,cultura,60,2.5,480,16.987000,-92.725000,
1324,Balneario Las Joyas Chapultenango,destino,Chapultenango,naturaleza,60,2.5,1400,17.330000,-93.440000,
1325,Volcan Chichonal,destino,Chapultenango,naturaleza,150,5.0,1800,17.357000,-93.228000,
1326,Laguna Crater Chichonal,destino,Chapultenango,naturaleza,200,6.0,1200,17.357000,-93.228000,
1327,Templo de Chenalho,destino,Chenalho,cultura,0,1.5,820,16.911000,-92.593000,
1328,Comunidad Tzotzil Chenalho,destino,Chenalho,cultura,40,2.0,650,16.911000,-92.593000,
1329,Artesanias Textiles Chenalho,destino,Chenalho,cultura,60,1.5,580,16.912000,-92.593000,
1330,Sierra Madre Chicomuselo,destino,Chicomuselo,naturaleza,60,3.0,800,15.760000,-92.213000,
1331,Comunidad Maya Chicomuselo,destino,Chicomuselo,cultura,40,2.0,480,15.760000,-92.213000,
1332,Rio Negro Chicomuselo,destino,Chicomuselo,naturaleza,0,2.5,620,15.760000,-92.214000,
1333,Cascada Cueva del Arco Coapilla,destino,Coapilla,naturaleza,70,3.0,1600,17.127000,-93.064000,
1334,Mirador Sierra Coapilla,destino,Coapilla,fotografia,0,2.0,920,17.127000,-93.064000,
1335,Pueblo Zoque Coapilla,destino,Coapilla,cultura,40,1.5,580,17.127000,-93.063000,
1336,Parque Francisco Leon Volcan,destino,Francisco Leon,naturaleza,100,4.0,920,17.336000,-93.261000,
1337,Zonas Cafetaleras Leon,destino,Francisco Leon,cultura,80,2.0,580,17.336000,-93.261000,
1338,Sierra Madre El Parral,destino,El Parral,naturaleza,0,2.5,580,16.680000,-92.180000,
1339,Comunidad Tzeltal El Parral,destino,El Parral,cultura,40,2.0,380,16.680000,-92.180000,
1340,Mirador El Porvenir Sierra,destino,El Porvenir,fotografia,0,3.0,680,15.202000,-92.029000,
1341,Frontera Guatemala El Porvenir,destino,El Porvenir,cultura,0,1.5,820,15.202000,-92.029000,
1342,Cerro de la Cruz Frontera Comalapa,destino,Frontera Comalapa,fotografia,0,1.5,680,15.660000,-92.120000,
1343,Comunidades Maya Comalapa,destino,Frontera Comalapa,cultura,50,2.0,780,15.660000,-92.121000,
1344,Rio Negro Ecoturismo La Grandeza,destino,La Grandeza,naturaleza,60,2.5,480,15.456000,-92.093000,
1345,Sierra Madre La Grandeza,destino,La Grandeza,naturaleza,0,3.0,380,15.456000,-92.094000,
1346,Cascada La Independencia,destino,La Independencia,naturaleza,80,3.0,1200,16.070000,-92.020000,
1347,Comunidad Tojolabal La Independencia,destino,La Independencia,cultura,50,2.0,820,16.070000,-92.020000,
1348,Balneario La Libertad,destino,La Libertad,naturaleza,60,2.0,1100,16.738000,-91.786000,
1349,Comunidades Maya La Libertad,destino,La Libertad,cultura,40,2.0,620,16.738000,-91.786000,
1350,Lagunas Las Rosas,destino,Las Rosas,naturaleza,0,2.5,1800,16.380000,-92.330000,
1351,Artesanias Tzeltal Las Rosas,destino,Las Rosas,cultura,50,1.5,960,16.380000,-92.330000,
1352,Balneario Las Rosas,destino,Las Rosas,naturaleza,60,2.0,1400,16.381000,-92.331000,
1353,Presa Angostura Rio Grijalva,destino,La Concordia,naturaleza,0,2.5,2800,15.860000,-92.700000,
1354,Laguna de Bochil,destino,Bochil,naturaleza,0,2.0,1200,17.000000,-92.890000,
1355,Templo Colonial Bochil,destino,Bochil,cultura,0,1.0,820,17.000000,-92.890000,
1356,Comunidad Tzotzil Bochil,destino,Bochil,cultura,40,1.5,620,17.001000,-92.889000,
1357,Aguas Termales Huitiupan,destino,Huitiupan,naturaleza,80,2.5,980,17.262000,-92.740000,
1358,Comunidad Tzotzil Huitiupan,destino,Huitiupan,cultura,40,2.0,580,17.262000,-92.740000,
1359,Artesanias Textiles Huitiupan,destino,Huitiupan,cultura,50,1.5,480,17.262000,-92.739000,
1360,Laguna Inferior Ixhuatan,destino,Ixhuatan,naturaleza,0,3.0,1600,16.180000,-94.500000,
1361,Cascada Rio Jitotol,destino,Jitotol,naturaleza,50,2.0,1200,17.066000,-92.987000,
1362,Cafe de Montana Jitotol,destino,Jitotol,cultura,60,1.5,800,17.066000,-92.987000,
1363,Iglesia Colonial Jitotol,destino,Jitotol,cultura,0,1.0,580,17.066000,-92.986000,
1364,Rio Usumacinta Marques,destino,Marques de Comillas,naturaleza,120,4.0,2200,16.250000,-90.870000,
1365,Grutas Lacandona,destino,Marques de Comillas,naturaleza,100,2.5,1800,16.260000,-90.845000,
1366,Playa Los Patos Mazatan,destino,Mazatan,naturaleza,0,2.5,2200,14.829000,-92.461000,
1367,Boca del Rio Mazatan,destino,Mazatan,naturaleza,60,2.0,1600,14.820000,-92.460000,
1368,Laguna La Joya Mazatan,destino,Mazatan,naturaleza,40,2.5,1400,14.830000,-92.462000,
1369,Finca El Paraiso Metapa,destino,Metapa,naturaleza,100,2.5,1200,14.851000,-92.163000,
1370,Cafe Soconusco Metapa,destino,Metapa,cultura,80,1.5,820,14.851000,-92.163000,
1371,Comunidad Mame Metapa,destino,Metapa,cultura,50,2.0,580,14.852000,-92.163000,
1372,Mirador Mitontic,destino,Mitontic,fotografia,0,2.5,780,16.875000,-92.743000,
1373,Comunidad Tzotzil Mitontic,destino,Mitontic,cultura,40,2.0,540,16.875000,-92.743000,
1374,Artesanias de Lana Mitontic,destino,Mitontic,cultura,60,1.5,480,16.875000,-92.742000,
1375,Comunidad Tojolabal Nicolas Ruiz,destino,Nicolas Ruiz,cultura,40,2.0,520,16.438000,-92.781000,
1376,Balneario Nicolas Ruiz,destino,Nicolas Ruiz,naturaleza,50,2.0,800,16.438000,-92.781000,
1377,Cascada Pantelho,destino,Pantelho,naturaleza,60,2.5,920,16.990000,-92.600000,
1378,Comunidad Tzotzil Pantelho,destino,Pantelho,cultura,40,2.0,620,16.990000,-92.600000,
1379,Artesanias Textiles Pantelho,destino,Pantelho,cultura,50,1.5,480,16.990000,-92.599000,
1380,Canon del Rio Rayon,destino,Rayon,naturaleza,80,3.0,1200,17.113000,-92.951000,
1381,Bosque Sierra Rayon,destino,Rayon,naturaleza,0,2.5,820,17.113000,-92.950000,
1382,Templo Colonial Rayon,destino,Rayon,cultura,0,1.0,480,17.113000,-92.951000,
1383,Cascada Rio Sabanilla,destino,Sabanilla,naturaleza,60,2.5,1100,17.447000,-92.661000,
1384,Comunidad Chol Sabanilla,destino,Sabanilla,cultura,40,2.0,680,17.447000,-92.661000,
1385,Rio Sabanilla,destino,Sabanilla,naturaleza,0,2.0,820,17.448000,-92.661000,
1386,Artesanias Santiago el Pinar,destino,Santiago el Pinar,cultura,50,1.5,620,16.899000,-92.777000,
1387,Comunidad Tzotzil Santiago Pinar,destino,Santiago el Pinar,cultura,40,2.0,480,16.899000,-92.777000,
1388,Mirador Santiago el Pinar,destino,Santiago el Pinar,fotografia,0,1.5,520,16.900000,-92.778000,
1389,Rio Socoltenango,destino,Socoltenango,naturaleza,0,2.0,1100,16.120000,-92.320000,
1390,Comunidad Tzeltal Socoltenango,destino,Socoltenango,cultura,40,1.5,720,16.120000,-92.320000,
1391,Balneario Natural Socoltenango,destino,Socoltenango,naturaleza,50,2.0,980,16.121000,-92.321000,
1392,Templo de Santo Tomas Solosuchiapa,destino,Solosuchiapa,cultura,0,1.0,580,17.249000,-93.034000,
1393,Rio Negro Solosuchiapa,destino,Solosuchiapa,naturaleza,0,2.0,720,17.249000,-93.035000,
1394,Balneario Soyalo,destino,Soyalo,naturaleza,50,2.0,1600,16.896000,-92.907000,
1395,Mirador Cerro Soyalo,destino,Soyalo,fotografia,0,1.5,820,16.897000,-92.907000,
1396,Playa Suchiate,destino,Suchiate,naturaleza,0,2.5,1800,14.648000,-92.219000,
1397,Puente Internacional Suchiate,destino,Suchiate,cultura,0,1.0,2400,14.648000,-92.221000,
1398,Mercado Fronterizo Suchiate,destino,Suchiate,cultura,0,1.5,3200,14.650000,-92.220000,
1399,Parque Ecoturistico Sunuapa,destino,Sunuapa,naturaleza,60,2.5,580,17.665000,-93.460000,
1400,Comunidad Zoque Sunuapa,destino,Sunuapa,cultura,40,2.0,420,17.665000,-93.460000,
1401,Zona Arqueologica Ixtacomitan,destino,Ixtacomitan,cultura,50,2.0,820,17.470000,-93.100000,
1402,Rio Ixtacomitan,destino,Ixtacomitan,naturaleza,0,2.0,680,17.470000,-93.100000,
1403,Laguna Tapalapa,destino,Tapalapa,naturaleza,0,2.0,1200,17.191000,-93.039000,
1404,Comunidad Zoque Tapalapa,destino,Tapalapa,cultura,40,1.5,680,17.191000,-93.039000,
1405,Cascada Tapilula,destino,Tapilula,naturaleza,60,2.5,1400,17.210000,-92.893000,
1406,Cafe de Altura Tapilula,destino,Tapilula,cultura,80,1.5,820,17.210000,-92.892000,
1407,Pueblo Magico Potencial Tapilula,destino,Tapilula,cultura,0,2.0,960,17.211000,-92.893000,
1408,Presa Angostura Salto de Agua,destino,Salto de Agua,naturaleza,80,3.0,2800,17.550000,-92.320000,
1409,Rio Salto de Agua,destino,Salto de Agua,naturaleza,0,2.5,1600,17.551000,-92.321000,
1410,Comunidad Chol Salto de Agua,destino,Salto de Agua,cultura,50,2.0,820,17.550000,-92.319000,
1411,Cascada Siltepec Sierra Madre,destino,Siltepec,naturaleza,60,3.0,920,15.500000,-92.311000,
1412,Comunidad Mam Siltepec,destino,Siltepec,cultura,50,2.5,620,15.501000,-92.310000,
1413,Mercado de Ambar Simojovel,destino,Simojovel,cultura,60,1.5,3600,17.130000,-92.720000,
1414,Mina de Ambar Simojovel,destino,Simojovel,cultura,120,2.0,2800,17.131000,-92.721000,
1415,Aguas Termales Simojovel,destino,Simojovel,naturaleza,80,2.5,2400,17.130000,-92.720000,
1416,Cascada Totolapa,destino,Totolapa,naturaleza,50,2.0,980,16.530000,-92.870000,
1417,Pueblo Colonial Totolapa,destino,Totolapa,cultura,0,1.5,680,16.530000,-92.870000,
1418,Malecon Tuxtla Chico,destino,Tuxtla Chico,naturaleza,0,1.5,1600,14.998000,-92.163000,
1419,Parque Botanico Tuxtla Chico,destino,Tuxtla Chico,naturaleza,30,1.5,820,14.999000,-92.164000,
1420,Mirador Panoramico Villa Corzo,destino,Villa Corzo,fotografia,0,2.0,1400,16.170000,-93.260000,
1421,Reserva La Sepultura,destino,Villa Corzo,naturaleza,100,4.0,2800,16.050000,-93.170000,
1422,Rio Villa Corzo,destino,Villa Corzo,naturaleza,0,2.5,1200,16.170000,-93.261000,
1423,Cascada Yajalon,destino,Yajalon,naturaleza,60,2.5,1800,17.170000,-92.340000,
1424,Cafe de Altura Yajalon,destino,Yajalon,cultura,80,1.5,1200,17.171000,-92.341000,
1425,Aguas Termales Ixtapa,destino,Ixtapa,naturaleza,60,2.0,1800,16.822000,-92.895000,
1426,Balneario Natural Ixtapa,destino,Ixtapa,naturaleza,40,2.0,1400,16.823000,-92.895000,
1427,Cascada Osumacinta,destino,Osumacinta,naturaleza,60,2.5,820,16.648000,-92.859000,
1428,Rio Grijalva Osumacinta,destino,Osumacinta,naturaleza,0,2.0,680,16.648000,-92.859000,
1429,Presa de Malpaso Mezcalapa,destino,Mezcalapa,naturaleza,0,2.5,1600,16.810000,-93.210000,
1430,Rio Grijalva Mezcalapa,destino,Mezcalapa,naturaleza,0,2.0,980,16.811000,-93.210000,
1431,Templo Colonial Teopisca,destino,Teopisca,cultura,0,1.0,1200,16.524000,-92.476000,
1432,Balneario Teopisca,destino,Teopisca,naturaleza,50,2.0,1600,16.524000,-92.476000,
1433,Artesanias de Barro Teopisca,destino,Teopisca,cultura,60,1.5,980,16.525000,-92.477000,
1434,Playa Tuzantan,destino,Tuzantan,naturaleza,0,2.5,1400,15.140000,-92.390000,
1435,Manglares Tuzantan,destino,Tuzantan,naturaleza,60,2.5,1200,15.138000,-92.392000,
1436,Playa Villa Comaltitlan,destino,Villa Comaltitlan,naturaleza,0,2.5,1600,15.218000,-92.564000,
1437,Estero Villa Comaltitlan,destino,Villa Comaltitlan,naturaleza,50,2.0,1200,15.220000,-92.562000,
1438,Ecoturismo Benemerto Americas,destino,Benemerto de las Americas,naturaleza,150,4.0,2600,16.529000,-90.660000,
1439,Rio Usumacinta Benemerto,destino,Benemerto de las Americas,naturaleza,120,3.5,2200,16.530000,-90.665000,
1440,Selva Lacandona Acceso Benemerto,destino,Benemerto de las Americas,naturaleza,200,5.0,1800,16.525000,-90.660000,
1441,Puente Internacional Frontera Hidalgo,destino,Frontera Hidalgo,cultura,0,1.0,2400,14.720000,-92.159000,
1442,Playa Frontera Hidalgo,destino,Frontera Hidalgo,naturaleza,0,2.0,1600,14.722000,-92.159000,
1443,Sierra Madre Bejucal de Ocampo,destino,Bejucal de Ocampo,naturaleza,60,3.0,620,15.490000,-92.280000,
1444,Comunidad Mam Bejucal,destino,Bejucal de Ocampo,cultura,40,2.0,480,15.490000,-92.280000,
1445,Cerro Bella Vista Sierra,destino,Bella Vista,naturaleza,80,3.5,580,15.527000,-92.138000,
1446,Comunidad Mam Bella Vista,destino,Bella Vista,cultura,40,2.0,420,15.527000,-92.138000,
1447,Mirador Chanal,destino,Chanal,fotografia,0,2.0,680,16.646000,-92.273000,
1448,Comunidad Tzeltal Chanal,destino,Chanal,cultura,40,2.0,540,16.646000,-92.273000,
1449,Rio Chiapilla,destino,Chiapilla,naturaleza,0,1.5,720,16.572000,-92.952000,
1450,Pueblo Colonial Chiapilla,destino,Chiapilla,cultura,0,1.0,580,16.572000,-92.952000,
1451,Bosque de Niebla San Andres Duraznal,destino,San Andres Duraznal,naturaleza,60,3.0,820,17.278000,-92.919000,
1452,Cascada Duraznal,destino,San Andres Duraznal,naturaleza,50,2.5,640,17.278000,-92.920000,
1453,Ruta del Cafe Huixtan,destino,Huixtan,cultura,80,2.5,980,16.733000,-92.413000,
1454,Comunidad Tzeltal Huixtan,destino,Huixtan,cultura,40,2.0,680,16.733000,-92.413000,
1455,Cascada Ixtapangajoya,destino,Ixtapangajoya,naturaleza,60,2.5,980,17.412000,-93.050000,
1456,Comunidad Zoque Ixtapangajoya,destino,Ixtapangajoya,cultura,40,1.5,620,17.412000,-93.050000,
1457,Reserva Natural Maravilla Tenejapa,destino,Maravilla Tenejapa,naturaleza,120,4.0,1600,16.390000,-91.440000,
1458,Rio Lacantun Maravilla Tenejapa,destino,Maravilla Tenejapa,naturaleza,100,3.0,1200,16.390000,-91.440000,
1459,Sierra Madre Mazapa de Madero,destino,Mazapa de Madero,naturaleza,60,3.5,680,15.322000,-92.217000,
1460,Comunidad Mam Mazapa,destino,Mazapa de Madero,cultura,40,2.0,480,15.322000,-92.217000,
1461,Sendero Montecristo de Guerrero,destino,Montecristo de Guerrero,naturaleza,80,4.0,580,15.490000,-92.028000,
1462,Comunidad Sierra Montecristo,destino,Montecristo de Guerrero,cultura,40,2.5,420,15.490000,-92.028000,
1463,Templo Zoque Ocotepec,destino,Ocotepec,cultura,0,1.5,820,17.169000,-93.063000,
1464,Rio Ocotepec,destino,Ocotepec,naturaleza,0,2.0,680,17.169000,-93.063000,
1465,Cascada Pantepec,destino,Pantepec,naturaleza,60,2.5,1100,17.275000,-93.134000,
1466,Rio Pantepec,destino,Pantepec,naturaleza,0,2.0,820,17.275000,-93.135000,
1467,Comunidad Tzotzil Rincon Chamula,destino,Rincon Chamula San Pedro,cultura,40,2.0,620,16.820000,-92.710000,
1468,Artesanias Rincon Chamula,destino,Rincon Chamula San Pedro,cultura,50,1.5,480,16.820000,-92.710000,
1469,Comunidad Chol Sitala,destino,Sitala,cultura,40,2.0,580,17.097000,-92.355000,
1470,Rio Sitala,destino,Sitala,naturaleza,0,2.0,720,17.097000,-92.355000,
1471,Ecoturismo Honduras de la Sierra,destino,Honduras de la Sierra,naturaleza,60,3.0,680,17.180000,-92.820000,
1472,Comunidad Tzotzil Honduras Sierra,destino,Honduras de la Sierra,cultura,40,2.0,520,17.180000,-92.820000,
1473,Selva Emiliano Zapata,destino,Emiliano Zapata,naturaleza,100,4.0,1200,16.510000,-91.010000,
1474,Rio Emiliano Zapata,destino,Emiliano Zapata,naturaleza,60,3.0,820,16.510000,-91.011000,
1475,Parque Ecoturistico Capitan Vidal,destino,Capitan Luis Angel Vidal,naturaleza,60,2.5,680,17.540000,-93.670000,
1476,Rio Usumacinta Juarez Chiapas,destino,Juarez,naturaleza,80,3.0,820,17.666000,-93.103000,
1477,Parque San Lucas,destino,San Lucas,naturaleza,50,2.0,880,16.360000,-92.460000,
1478,Comunidad Tzeltal San Lucas,destino,San Lucas,cultura,40,1.5,620,16.360000,-92.460000,
1479,Rio Amatenango Frontera,destino,Amatenango de la Frontera,naturaleza,60,2.5,820,15.447000,-92.084000,
1480,Comunidad Mam Amatenango Frontera,destino,Amatenango de la Frontera,cultura,40,2.0,580,15.447000,-92.084000,
